date,open,close,high,low,volume,company,Exchange,Currency,Country,Sector,Industry,Address,year,fiscalDateEnding,totalAssets,inventory,totalLiabilities
2004-09-30,84.05,85.74,87.28,83.24,93906300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-08-31,86.87,84.69,87.39,81.9,91169700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-07-30,88.28,87.07,88.44,83.42,121001000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-06-30,88.09,88.15,91.21,87.3,91968600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-05-28,88.13,88.59,89.75,85.12,104707300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-04-30,91.67,88.17,94.55,88.01,110632000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-03-31,96.5,91.84,97.6,90.28,124483700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-02-27,99.15,96.5,100.43,95.2,97741900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2004-01-30,92.86,99.23,99.85,89.01,139368500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2004,NA,NA,NA,NA
2003-12-31,90.9,92.68,94.12,90.03,116103600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-11-28,89.9,90.54,91.48,87.72,97966100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-10-31,88.75,89.48,94.54,87.53,156145400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-09-30,82.4,88.33,93.47,82.3,171943100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-08-29,81.15,82.01,84.72,78.73,113895200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-07-31,81.4,81.25,87.03,80.58,153915600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-06-30,89.0,82.5,89.08,79.81,184488300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-05-30,85.3,88.04,90.4,84.45,149548000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-04-30,78.5,84.9,86.49,78.12,177874300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-03-31,78.9,78.43,84.9,73.17,191937200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-02-28,78.2,77.95,80.05,74.31,145672700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2003-01-31,78.8,78.2,88.95,77.02,193933500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2003,NA,NA,NA,NA
2002-12-31,88.6,77.5,89.46,75.6,151563500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-11-29,78.9,86.92,88.11,76.7,184438100,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-10-31,59.2,78.94,79.79,54.01,285626300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-09-30,74.2,58.31,77.5,57.99,185664400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-08-30,70.4,75.38,82.85,65.85,166322300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-07-31,72.01,70.4,74.2,65.7,246256900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-06-28,80.75,72.0,80.95,66.1,190980700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-05-31,83.85,80.45,86.49,75.92,172738400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-04-30,104.0,83.76,104.0,83.34,246503300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-03-28,98.6,104.0,108.85,98.5,151268500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-02-28,107.64,98.12,109.3,95.76,172321000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2002-01-31,120.6,107.89,126.39,101.0,193562900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2002,NA,NA,NA,NA
2001-12-31,114.8,120.96,124.7,113.21,133393800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-11-30,107.25,115.59,117.0,106.9,135136300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-10-31,91.72,108.07,112.1,91.34,224351500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-09-28,100.15,91.72,103.13,87.49,189312500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-08-31,105.35,99.95,110.09,98.86,143401500,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-07-31,113.5,105.21,115.4,101.56,161016400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-06-29,112.5,113.5,119.0,111.1,142929700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-05-31,115.85,111.8,119.9,110.96,159356200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-04-30,97.45,115.14,118.05,90.05,226210900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-03-30,99.3,96.18,108.4,87.65,254550000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-02-28,112.4,99.9,118.64,99.1,156438900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2001-01-31,84.5,112.0,116.75,83.75,198962600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2001,NA,NA,NA,NA
2000-12-29,94.44,85.0,104.75,80.06,167790700,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-11-30,98.44,93.5,104.37,91.62,130411900,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-10-31,112.62,98.5,119.62,86.94,223510000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-09-29,133.06,112.62,134.94,110.25,107468400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-08-31,112.0,132.02,134.25,110.25,121998000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-07-31,108.75,112.25,117.81,100.0,150130400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-06-30,107.56,109.56,122.31,105.5,136216300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-05-31,112.5,107.31,113.62,102.0,123803200,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-04-28,120.0,111.5,128.0,101.25,168464800,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-03-31,102.0,118.37,128.25,99.5,194329000,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-02-29,112.37,102.75,119.75,100.94,133524400,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
2000-01-31,112.44,112.25,124.75,109.62,175259600,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",2000,NA,NA,NA,NA
1999-12-31,102.56,107.87,122.12,102.25,158626300,IBM,NYSE,USD,USA,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,"1 NEW ORCHARD ROAD, ARMONK, NY, US",1999,NA,NA,NA,NA
2023-09-20,189.485,175.49,189.98,173.54,932160300,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2023-08-31,196.235,187.87,196.73,171.96,1323817340,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2023-07-31,193.78,196.45,198.23,186.6,996368613,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2023-06-30,177.7,193.97,194.48,176.9306,1297863403,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2023-05-31,169.28,177.25,179.35,164.31,1275052503,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2023-04-28,164.27,169.68,169.85,159.78,967580718,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2023-03-31,146.83,164.9,165.0,143.9,1520461315,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2023-02-28,143.97,147.41,157.38,141.32,1307294493,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2023-01-31,130.28,144.29,147.23,124.17,1443652725,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2023,NA,NA,NA,NA
2022-12-30,148.21,129.93,150.9199,125.87,1675731304,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2022,2022-09-30 00:00:00,352755000000.0,4946000000.0,302083000000.0
2022-11-30,155.08,148.03,155.45,134.38,1724948219,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2022,2022-09-30 00:00:00,352755000000.0,4946000000.0,302083000000.0
2022-10-31,138.21,153.34,157.5,134.37,1868381344,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2022,2022-09-30 00:00:00,352755000000.0,4946000000.0,302083000000.0
2022-09-30,156.64,138.2,164.26,138.0,2083968147,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2022,2022-09-30 00:00:00,352755000000.0,4946000000.0,302083000000.0
2022-08-31,161.01,157.22,176.15,157.14,1509735435,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2022,2022-09-30 00:00:00,352755000000.0,4946000000.0,302083000000.0
2022-07-29,136.04,162.51,163.63,135.66,1447364668,AAPL,NASDAQ,USD,USA,TECHNOLOGY,ELECTRONIC COMPUTERS,"ONE INFINITE LOOP, CUPERTINO, CA, US",2022,2022-09-30 00:00:00,352755000000.0,4946000000.0,302083000000.0
